,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,class
33,-0.00024215768,-2.426338e-05,8.071534e-05,-0.0004287633,-0.0002267285,-2.03604e-05,5.4650707e-05,0.00020817446,0.00024060335,-1.9221829e-05,-5.5077777e-05,-0.00028449215,0.00021879101,-0.0017260686,0.0029510078,-0.0002851832,-0.0017670029,0.0007294861,0.0020734128,0.0011792649,-0.0050861533,0.0021372852,0.0008416405,2.6579946e-05,-0.00095383567,0.0026584566,0.0023236712,0.0004696516,0.0066910097,-0.002793301,2
34,-0.0011815424,1.004908e-05,-9.856287e-05,-0.00021372503,-0.0004303974,-0.00048590323,-0.00024130273,0.00018997776,-0.00104918,0.0015720126,0.001451371,0.0013707043,-0.0031235074,0.002668322,0.0016585153,-0.003534146,-0.003059214,0.002763934,0.001455642,0.0039678756,0.005311505,-0.0065010474,0.0031442582,0.006942449,-0.00054798997,0.008413332,0.003735852,0.0049473606,0.0058493335,-0.0052164877,5
35,0.0002172424,-8.932005e-05,0.00012223475,-0.00050150964,0.0008812493,4.260143e-05,0.00022890622,-0.0025471384,-0.0014694594,0.008281103,0.0011387058,-0.0014278649,0.0003990007,-0.0014393898,0.0009971092,0.0027320543,-0.0023310976,-0.0045030946,-0.0035312544,-0.0032636728,-0.005189633,0.00043348526,-0.01033908,-6.564887e-05,-0.010986127,-0.003269251,0.0036608912,0.0022414809,-0.005587874,0.0034924296,5
36,4.0886298e-05,2.4422767e-05,-0.00010576657,-0.00012619921,0.0003188865,-0.00013351721,0.00033738237,0.0008045605,-0.00015316554,0.0011954819,0.0012013162,-0.0008352812,-0.0026643893,-0.001247188,0.0016161681,0.003748,-0.001649506,0.0039972984,-0.0004937975,0.0026521953,0.002325672,-0.00036455714,-0.0010404517,-0.005256864,-0.005416073,0.0052137612,0.005324155,0.0021635145,-0.0016179313,-0.00041947642,8
37,0.00072895334,-2.1923948e-05,-0.00010149513,0.0004572357,0.00029873132,-0.0012329522,-0.00053735153,-0.0005092211,0.00020603155,0.0028617373,-0.0006543252,0.00031458473,-0.0045299935,-9.089103e-05,0.0009722293,0.0011586356,0.00182385,0.0008398681,0.0023130327,-0.0011756932,-0.0005059318,0.0015377502,-0.0024583372,-0.00384844,-0.0056813667,-0.0040198243,-0.0037074888,0.00091264694,0.0018357998,0.008605925,6
38,-0.00083644874,-4.3097272e-05,1.4023775e-05,-0.00073403236,-0.0008537007,-5.219737e-05,-0.0017354151,-8.643468e-05,-0.0004533216,-0.0013246485,0.00324425,0.009689995,-0.0037740665,-0.00746266,0.007744587,0.0035042013,9.414088e-05,0.0018783329,-0.021575844,-0.0008283141,-0.021184074,-6.5829605e-05,0.010860415,-0.00876849,0.023762682,0.022621118,0.05909763,-0.00077513023,0.03909588,0.022841252,6
39,-7.255026e-05,9.424461e-06,-2.1786072e-05,-9.447336e-05,9.047764e-05,0.0003254834,0.0010129604,0.00011932918,-0.00035813684,0.00043034583,-0.0021124813,0.0007452707,0.00035529502,0.00021650322,-0.0010782948,-0.0015900597,-0.00038605288,-5.9932936e-05,0.0011492376,-0.001056343,0.0015363952,0.0013081265,-0.00016030809,0.0027239048,-0.00012841467,0.0009135867,-0.0017734834,3.4179597e-05,0.0033002035,-0.001978252,4
40,-0.0002116538,1.7069551e-05,-0.00010269269,-0.00014910102,0.00026934408,6.1794126e-05,-0.00055388926,-9.231182e-06,-4.870169e-05,-0.001335657,-0.0003264316,-0.002178573,0.0007360032,-0.0012121641,-0.00041402143,0.001687854,0.0010211447,-0.0034317677,-0.0012068818,-0.0018983053,0.001909032,0.00070068124,-0.002221021,0.00011715619,0.0018348242,0.0034299835,0.0048547396,-0.004649487,-0.000489505,-0.00112202,5
41,-8.893605e-05,4.2166303e-05,6.617891e-06,-8.971125e-06,0.000108999375,1.7893224e-05,-5.6479214e-05,0.00017389876,-0.00021773414,-0.00048546412,-0.00076784857,-8.071825e-05,-0.0015991002,-0.00034630846,0.0013478447,0.0015519584,0.0009435903,-6.488559e-05,-0.0024325398,0.0006432876,-0.0010727339,-0.003423523,0.0005117717,0.0007646801,0.0036709532,-0.000143199,-0.0011702988,-0.0017831598,0.0017118745,0.0005135229,1
42,-0.0001436662,9.7134216e-05,-0.0002482674,0.00033143014,-0.00033430578,-0.0006902653,-0.0013264838,0.00090759597,0.00056202675,-0.0023250503,-0.00049272587,0.0004922237,-0.0015285196,-0.0030835876,0.0008022983,-0.0012218625,-0.0027221523,-0.0027156863,-0.004636326,-0.0007463327,0.0023970562,0.001703914,0.0026527734,0.004223719,0.00086857285,0.0015213713,-0.0027650576,0.0033270528,-0.007031776,-0.012461884,2
43,-0.00056069996,-0.00015866823,-0.00039175668,-0.00030258333,-0.0006561197,-0.002049436,6.618496e-05,-0.0016355392,-9.780779e-05,0.00273593,-0.0001813799,0.0018533166,0.0014330009,0.004140344,-0.0070132283,-0.0009971014,-0.0075326283,0.0019194031,-0.0028825358,-0.0019358231,0.0038117818,-0.0030220733,-0.0054416363,-0.0064002965,-0.004626762,-0.0066401605,0.008800959,-0.017553208,-0.024492696,-0.0007522451,9
44,-0.00021434238,3.7054451e-06,-2.5714353e-05,0.00025196045,-0.00048713502,2.390251e-05,3.5904814e-06,0.0002083462,0.0005851765,-0.0003238772,-0.0010016987,-0.0010808541,-0.0012648932,0.0020180184,0.00036630096,-0.0007231972,-2.8783106e-05,-0.0017379492,-0.00057044346,0.007895931,-0.0016634106,-0.002907142,-0.0003486179,-0.00054709846,0.0008634969,0.0039455094,0.0014971974,-0.0031418735,-0.00064074784,-0.0040607587,4
45,-0.0010799618,7.834849e-06,9.707943e-05,-0.000246384,-0.00072949304,-0.00057305506,0.0011195657,-0.00549064,0.0023379282,0.0007185212,-0.0016668177,0.004426257,-0.0007690983,-0.0042920634,0.0030555115,-0.0066115847,-0.0036870549,0.0061726784,-0.0067668245,-0.00539608,-0.00075128686,0.0031729322,-0.005679796,3.9772596e-05,-0.0066485256,0.012065304,-0.0015543699,0.011910628,0.0043202713,-0.0019056108,9
46,-0.00012850953,3.1333584e-05,-8.405077e-05,-1.7846556e-05,8.787523e-05,0.00024213611,0.00034768775,0.0006345986,0.0006222402,0.00015664929,0.0011475,0.0010209834,0.00068931887,-0.0011884867,-0.0020597558,0.000762949,-0.0013938025,-0.0018016776,-0.0013957234,-0.001172246,-0.0021965993,-0.0015263617,-0.0018925947,0.0026295376,-0.0013931891,0.00017970559,0.00052861084,-0.00251708,0.0015836705,-0.0026456732,3
47,-3.7024292e-05,-2.3565164e-05,7.4693904e-05,-0.00015020318,0.00024608307,0.00050450186,0.00082525227,-0.00015086253,-0.00026604324,0.00093286607,-0.0009619025,0.00011180126,-0.001674384,0.0016120836,0.001956035,-0.000825235,0.0012107424,-0.0014947482,-0.0015133246,0.0033146336,-0.0047426294,-0.003964062,4.146807e-05,0.0005668234,0.0021294723,-0.0028610586,-0.004337169,-0.0013079745,-0.0021454408,0.0010108716,1
48,5.862204e-05,-4.0781408e-05,0.000103439015,-0.00027690464,0.00045857957,0.00047770637,-0.00068785413,-0.0003752436,-0.0003027423,-0.0013874121,0.0008556235,-0.0004937366,0.002397264,0.0009365702,0.0012010487,0.00013121136,0.0011242995,0.0008737757,0.0014802353,-0.0043076137,0.0016128141,0.0011103342,0.0009430186,-0.0030315118,-0.001828374,-0.004666773,0.00039784715,-0.00048262533,-0.0023923675,0.0022545527,2
49,-0.0010889703,-0.00016235348,-0.0003333239,9.5930765e-05,-7.011858e-05,-0.00013847073,0.001171513,-0.000661595,0.0013256975,0.00087951426,-0.0011662653,0.0052044243,-0.0035857304,0.00303609,0.00036155572,-0.004541588,5.6749443e-05,0.0005501784,0.009299748,-0.0038348823,-0.0032266614,-0.008336504,0.002886195,-0.0010496909,0.009144062,-0.00071520894,0.0027138093,0.010658375,-0.0065010907,-0.0011985302,9
50,-0.00047724767,8.602101e-06,8.914838e-05,-0.0015081163,0.004123451,-0.0023577695,-0.00049623614,8.712897e-05,0.0030044087,-0.00044229795,0.0006304383,0.0020397005,-0.0130317,-0.0059298645,-0.012550738,0.004667846,3.156194e-05,0.00024301955,-0.003340613,0.000497818,-0.0071390406,0.0057999566,-0.0006137425,-0.0041941553,0.003283503,0.014869837,-0.0020647685,0.007997045,-0.004151444,-0.0075279768,0
51,0.00031745038,-0.00010703212,-0.00020049946,0.0002220779,0.0006472055,0.00069062214,-0.0006608703,5.3586744e-05,0.0011315374,-5.94483e-05,-0.0029107397,0.0008106603,0.0002539354,0.0011167884,0.0003945647,0.004346311,-0.0019263695,-0.010594442,0.005739387,0.0016001109,0.003416702,0.0008506184,0.0021607243,0.0020258885,0.004732428,-0.010853584,0.0135869095,-0.0074979155,0.011966495,-0.027551023,8
52,-1.0586671e-05,-2.0102669e-05,0.00017324893,0.0002800068,0.00036983727,0.00018889649,0.00074941793,0.0004621291,-0.0009677503,0.004123511,0.0011898702,0.0016187931,0.0013067969,-0.0009141286,0.0029583306,-0.003744868,-0.004333322,-0.004103044,-0.0047784783,-0.01013774,0.00021727476,-0.0063978923,-0.0030088185,-0.0020743888,0.00046843,-0.0022941763,0.017718185,-0.0021863054,0.01621466,0.008222609,9
53,2.6449357e-05,-1.8484832e-06,2.5098794e-05,-2.819454e-05,8.927425e-06,8.1807724e-05,-0.00024615653,2.5021494e-05,0.0004886084,-0.0005738429,0.000112352776,-0.0006439601,0.0002751958,-0.00045788102,0.0007736217,0.0014368444,0.0005517375,0.00066556525,-0.00055898546,-0.00016896205,0.0011268413,0.0022818614,-0.00052373554,0.00029904372,-0.0015851195,-0.000509048,-0.00048116082,-0.0017416123,-0.003247572,0.00068778987,1
54,-3.6470083e-05,2.5289859e-05,-4.108588e-05,-5.1838324e-05,0.0002564359,0.00029472215,0.0005313277,-5.228963e-05,-3.5061792e-05,-0.00086910825,-0.00056968455,-0.0008083506,-0.00028996204,-0.000977308,-0.0015581183,-0.0005468717,0.0012783722,-0.00017998059,0.0007138583,-0.00026947516,0.00029371376,0.003490834,-0.0015603808,0.0015103564,2.7597649e-05,0.0013993054,-0.004526701,0.0002436887,-0.0022404518,-0.002461212,3
55,0.00029094555,-2.2613967e-06,-3.0152476e-05,9.315967e-05,-1.07300875e-05,-0.00029874372,-0.00017166586,0.00035985792,-0.00014821102,0.0009416335,-0.00015382643,-0.00086929154,0.00088261906,-0.00060173974,0.0005534725,0.0017637676,0.0014430365,-0.00021405797,0.0029000533,-0.0019232843,-0.0025910013,0.0005054811,0.00030526216,0.00010121649,-0.0020456882,-0.00231298,-0.0011557153,0.0017802708,-0.00051319855,-0.00068852224,3
56,0.00025295693,4.0791623e-05,-3.7407903e-05,5.0323913e-05,0.00020778569,0.00019565069,2.4063796e-05,1.5458063e-05,0.00027814676,-0.00032514922,-0.0005769067,0.0002292654,-0.0004104171,0.00017594197,-0.00042513874,-0.0012649407,-0.00069003156,-0.0020534117,-0.00078313315,-0.0019015023,-0.001603966,-0.0012794284,0.00033014757,-0.0022129267,0.001686913,-0.0007905612,-0.002907381,-0.0010563759,0.00050790136,-0.0024133632,1
57,0.0002188891,-2.8723876e-05,-7.537969e-05,0.00014661279,8.269743e-05,0.00080776715,-0.0007739669,-0.0004269859,-0.0002749939,0.002120196,0.0017482878,-0.00019324315,-0.001034173,0.00011019647,8.894582e-05,0.00086387055,0.00017900416,-0.0003166403,-0.0022721384,-0.00048010866,-0.00023563014,-0.0006822456,-0.00076857046,0.0005372034,-0.002831732,-0.001996267,-0.0018308111,-0.0026236763,0.0009926141,-0.002490832,3
58,0.0004439555,8.138886e-05,2.4136367e-05,0.00025456637,0.00065735856,1.4039426e-05,-0.0011393499,-0.00049813965,-0.0005367291,-0.0016351592,5.1473442e-05,0.0028896253,-0.00029794464,0.002796859,-0.0016880612,0.00020701787,0.0016937515,0.0019611516,-0.0017412454,0.0047740373,0.0033728038,0.0048965192,-0.009139462,0.0008880382,0.0023239243,0.0040410613,-0.0115548875,0.00052319886,-0.0038831765,0.0032382081,6
